Admin2,Admin1,Start_Date,End_Date,Date_Passed,Flooded_Area_SqKM,Flood_Area_Difference,Population_Exposed,Population_Exposed_Difference
Falam,Chin,2024-07-08,2024-09-06,60.0,2.01,0.25,47,6
Falam,Chin,2024-07-08,2024-09-16,70.0,2.11,0.1,48,1
Falam,Chin,2024-07-08,2024-09-18,72.0,2.24,0.13,50,2
Falam,Chin,2024-07-08,2024-09-28,82.0,2.43,0.19,54,4
Falam,Chin,2024-07-08,2024-09-30,84.0,2.77,0.34,60,6
Falam,Chin,2024-07-08,2024-10-22,106.0,2.87,0.1,61,1
Falam,Chin,2024-07-08,2024-10-24,108.0,3.11,0.24,65,4
Falam,Chin,2024-07-11,2024-07-18,7.0,0.27,0.0,4,0
Falam,Chin,2024-07-11,2024-07-30,19.0,0.63,0.36,13,9
Falam,Chin,2024-07-11,2024-08-11,31.0,0.91,0.28,19,6
Falam,Chin,2024-07-11,2024-08-23,43.0,1.1,0.19,22,3
Falam,Chin,2024-07-11,2024-08-25,45.0,1.56,0.46,38,16
Falam,Chin,2024-07-11,2024-09-04,55.0,1.76,0.2,41,3
Falam,Chin,2024-07-11,2024-09-06,57.0,2.01,0.25,47,6
